"region","circle","division","sub_division","block","scheme_id","scheme_name","village_name","population","number_of_esr","water_value_day1","water_value_day2","water_value_day3","water_value_day4","water_value_day5","water_value_day6","lpcd_value_day1","lpcd_value_day2","lpcd_value_day3","lpcd_value_day4","lpcd_value_day5","lpcd_value_day6","lpcd_value_day7","water_date_day1","water_date_day2","water_date_day3","water_date_day4","water_date_day5","water_date_day6","lpcd_date_day1","lpcd_date_day2","lpcd_date_day3","lpcd_date_day4","lpcd_date_day5","lpcd_date_day6","lpcd_date_day7","consistent_zero_lpcd_for_a_week","below_55_lpcd_count","above_55_lpcd_count"
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Junoni",4895,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,0,4
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Bhamni",2572,1,"0.480000","1.130000","0.650000","0.850000","0.000000","0.860000","20.440000","18.640000","43.930000","25.400000","33.070000","0.000000","33.510000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,0,4
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Alegaon",4802,1,"0.220000","1.200000","21.340000","0.000000","21.840000","0.000000","835.270000","4.610000","24.930000","444.410000","0.000000","454.840000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Hatid",1057,1,"0.220000","1.570000","0.290000","1.480000","0.080000","1.010000","133.330000","21.260000","148.330000","27.260000","139.700000","7.780000","95.610000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,3,4
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","waki",4742,2,"23.160000","0.200000","0.040000","0.040000","0.020000","24.220000","0.250000","488.330000","4.160000","0.900000","0.850000","0.510000","510.650000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,0,4
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Nazare",1231,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Sangli","Sangli","Islampur","Valva","7940233","Peth & two Villages","Golewadi",482,1,"0.000000","6.670000","0.000000","0.000000","5.590000","0.480000","0.000000","0.000000","1384.050000","0.000000","0.000000","1158.910000","99.540000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,1,1
"Pune","Sangli","Solapur","Solapur","Mangalvedhe","20033593","Andhalgaon and 3 villages","ANDHALEGAON",6159,3,"0.610000","0.460000","0.770000","0.780000","0.000000","0.520000","15.380000","9.970000","7.400000","12.440000","12.620000","0.000000","8.480000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,1,6
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","shirbavi",4215,1,"7.990000","0.000000","0.000000","0.000000","18.650000","0.000000","0.050000","189.620000","0.000000","0.000000","0.000000","442.530000","0.030000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,1,6
"Pune","Pune","Pune 2","Baramati","Ambegaon","20018548","HOL SASTEWADI","Sastewadi",3462,7,"95.700000","82.560000","74.070000","63.640000","0.000000","4439.650000","3103.960000","2764.430000","2384.890000","2139.600000","1838.140000","0.000000","128239.590000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Ajanale",8051,1,"0.490000","0.000000","0.870000","1.190000","0.970000","1.050000","12.250000","6.070000","0.000000","10.810000","14.750000","12.080000","13.040000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,1,6
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Udenwadi",1834,1,"0.010000","0.000000","0.000000","0.070000","0.040000","13.750000","0.030000","0.620000","0.000000","0.060000","3.640000","2.370000","749.500000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Pune","Sangli","Sangli","Islampur","Valva","7940233","Peth & two Villages","Peth",11091,3,"0.270000","1.330000","4.740000","0.000000","0.070000","3.960000","67.290000","2.480000","12.020000","42.780000","0.010000","0.600000","35.730000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,5,2
"Pune","Sangli","Sangli","Islampur","Valva","7940233","Peth & two Villages","Waghwadi",1161,1,"0.730000","0.000000","3.260000","0.000000","0.560000","0.380000","0.000000","63.070000","0.000000","280.800000","0.000000","48.120000","33.050000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Pune 2","Maval","Daund","20013367","Done Adhale RR","ADHALE BK",1695,2,"0.000000","0.000000","0.000000","0.000000","1.450000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","85.410000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,6,1
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Anakdhal",8599,1,"1.870000","1.140000","1.260000","0.540000","0.000000","0.630000","7.990000","21.740000","13.280000","14.660000","6.230000","0.000000","7.380000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Kolegaon",2922,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,3,0
"Pune","Pune","Pune 2","Maval","Daund","20013367","Done Adhale RR","DONE",1044,1,"0.000000","0.000000","11.030000","0.310000","0.000000","0.000000","1020.730000","0.000000","0.000000","1056.700000","29.800000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Manjari",3049,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune","Pune","Pune 2","Maval","Daund","20013367","Done Adhale RR","DIVAD",1795,2,"15.040000","36.100000","0.590000","14.310000","24.830000","12.010000","1282.400000","837.880000","2011.090000","32.640000","797.260000","1383.560000","668.890000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Pune 2","Maval","Daund","20013367","Done Adhale RR","OVALE",1177,2,"0.000000","6.870000","0.000000","0.210000","0.120000","0.480000","0.000000","0.000000","583.330000","0.000000","18.130000","10.220000","40.410000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,3,4
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Budhyal",1218,1,"0.920000","1.220000","0.380000","1.230000","0.220000","1.060000","74.740000","75.220000","100.470000","30.810000","101.240000","18.220000","86.800000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Nizampur",3731,1,"0.220000","0.660000","0.080000","1.170000","0.340000","0.460000","31.060000","6.020000","17.580000","2.210000","31.420000","9.010000","12.460000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,7,0
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Mahim",4407,1,"1.960000","1.580000","1.790000","1.680000","1.130000","1.670000","41.510000","44.560000","35.810000","40.520000","38.030000","25.590000","37.860000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,7,0
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Gherdi",2724,2,"0.000000","3.160000","0.770000","0.000000","3.370000","0.420000","0.000000","0.000000","116.160000","28.310000","0.000000","123.800000","15.530000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,6,1
"Pune","Pune","Pune 1","Baramati","Ambegaon","7942125","MURTI & 7 VILLAGES RRWSS","Bhapkar mala",1761,1,"0.010000","0.130000","0.000000","0.140000","0.000000","0.080000","3.120000","0.430000","7.610000","0.000000","7.890000","0.000000","4.770000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Pune 1","Baramati","Ambegaon","7942125","MURTI & 7 VILLAGES RRWSS","Chaudharwad",911,2,"20.770000","23.360000","0.830000","0.760000","0.160000","0.100000","116.900000","2279.670000","2564.680000","91.420000","83.500000","17.750000","11.190000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",2,7,0
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Devkate Wadi",1261,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",2,7,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Pachegaon BK",3466,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,7,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Bhopasewadi",2875,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,7,0
"Pune","Pune","MJP Works Division No. 2 , Pune","Pune","Mulshi","20022133","Peth RR","Kurwandi",2522,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Pune 2","Pune 2","Velhe","20027541","Wangani RRWSS","Kolwadi",1226,1,"0.230000","0.000000","0.360000","0.000000","0.000000","0.000000","0.000000","18.720000","0.000000","29.460000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,7,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Vasud",3297,1,"0.220000","0.250000","0.100000","0.170000","0.000000","0.230000","5.490000","6.790000","7.490000","2.960000","5.220000","0.010000","6.990000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Pune 1","Baramati","Ambegaon","7942125","MURTI & 7 VILLAGES RRWSS","Waki",3355,2,"1.170000","0.930000","0.430000","1.140000","1.110000","0.760000","20.540000","34.730000","27.610000","12.900000","34.010000","33.050000","22.800000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","LaxmiNagar",3031,1,"0.000000","0.370000","0.120000","0.120000","0.080000","0.220000","3.050000","0.110000","12.080000","3.850000","3.960000","2.480000","7.310000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune","Pune","Pune 2","Pune 2","Velhe","20027541","Wangani RRWSS","Wangani",1150,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","54.920000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,3,2
"Pune","Pune","Pune 2","Pune 2","Velhe","20027541","Wangani RRWSS","Mengajai Wadi",123,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Deole",1568,1,"0.000000","0.000000","0.000000","0.490000","0.000000","0.000000","30.870000","0.010000","0.000000","0.000000","31.310000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,0,3
"Pune","Pune","MJP Works Division No. 2 , Pune","Pune","Mulshi","20022133","Peth RR","Bhawadi",1529,3,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,5,0
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Metakar wadi",1286,1,"2.090000","1.060000","0.890000","1.800000","1.090000","0.950000","130.200000","162.350000","82.180000","69.130000","139.940000","84.580000","73.660000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Tarangewadi",1703,2,"0.310000","0.600000","0.660000","0.670000","0.360000","0.560000","30.200000","18.470000","35.200000","38.900000","39.230000","21.000000","33.050000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Somewadi",1624,1,"1.080000","0.110000","0.000000","0.010000","0.000000","0.000000","5.510000","66.210000","6.930000","0.030000","0.380000","0.250000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,2,0
"Pune","Pune","Satara","Phaltan","Phaltan","20027892","RR Girvi WSS","Zirapwadi",1451,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Sange wadi",2604,1,"0.260000","0.760000","0.550000","0.030000","0.420000","0.050000","24.380000","10.060000","29.230000","20.930000","1.310000","16.070000","1.870000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,5,0
"Pune"," Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Dongargaon",4021,1,"0.300000","0.160000","0.280000","0.000000","0.160000","0.000000","0.000000","7.570000","4.040000","7.090000","0.000000","4.030000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Konkan","Thane","Thane","Thane","Kalyan","20092478","Retrofiting of Gotheghar Dahisar R.R. Water Supply Scheme","Bale",2236,1,"1.270000","2.880000","0.090000","0.900000","1.120000","0.470000","58.160000","56.640000","128.780000","3.810000","40.100000","50.220000","20.920000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Konkan","Thane","Thane","Palghar","Dahanu","20047871"," Modgaon & Tornipada RWSS","Andherpada",1320,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Konkan","Thane","Thane","Palghar","Dahanu","20047871"," Modgaon & Tornipada RWSS","Navapada",812,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Konkan","Thane","Thane","Palghar","Dahanu","20047871"," Modgaon & Tornipada RWSS","Janasawarpada",241,1,"0.310000","0.380000","0.390000","0.400000","0.460000","0.700000","319.760000","126.770000","158.680000","163.380000","166.770000","190.870000","288.850000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Konkan","Thane","Thane","Palghar","Dahanu","20047871"," Modgaon & Tornipada RWSS","Savarpada",830,1,"0.470000","0.480000","0.450000","0.440000","0.380000","0.310000","58.730000","57.210000","57.920000","54.460000","53.300000","45.570000","37.550000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Konkan","Panvel","Raigadh","Mangaon","Khalapur","20028168","Devnhave water supply scheme","Devnhave",2160,3,"0.000000","2.930000","4.200000","4.580000","3.810000","2.370000","139.010000","0.000000","135.560000","194.590000","212.170000","176.210000","109.680000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Konkan","Panvel","Raigadh","Mangaon","Pen","20020563","Shahapada 38 Villages","Kane",1503,1,"0.000000","0.290000","0.000000","0.000000","0.000000","0.110000","0.050000","0.020000","18.990000","0.050000","0.040000","0.000000","7.630000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,5,0
"Konkan","Panvel","Raigadh","Mangaon","Pen","20020563","Shahapada 38 Villages","Washinaka",2224,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.080000","0.030000","0.000000","0.000000","0.100000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Konkan","Panvel","Raigadh","Mangaon","Pen","20020563","Shahapada 38 Villages","Wadhav",6000,1,"0.350000","0.000000","6.140000","2.750000","0.000000","2.290000","95.540000","5.920000","0.060000","102.290000","45.890000","0.010000","38.080000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,3,0
"Konkan","Panvel","Raigadh","Mangaon","Pen","20020563","Shahapada 38 Villages","Kashmire",2431,1,"0.220000","0.030000","0.020000","0.190000","0.090000","0.000000","0.000000","8.980000","1.440000","0.710000","7.950000","3.680000","0.030000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,3,0
"Konkan","Panvel","Raigadh","Mangaon","Pen","20020563","Shahapada 38 Villages","Shirki",2237,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,3,0
