"region","circle","division","sub_division","block","scheme_id","scheme_name","village_name","population","number_of_esr","water_value_day1","water_value_day2","water_value_day3","water_value_day4","water_value_day5","water_value_day6","lpcd_value_day1","lpcd_value_day2","lpcd_value_day3","lpcd_value_day4","lpcd_value_day5","lpcd_value_day6","lpcd_value_day7","water_date_day1","water_date_day2","water_date_day3","water_date_day4","water_date_day5","water_date_day6","lpcd_date_day1","lpcd_date_day2","lpcd_date_day3","lpcd_date_day4","lpcd_date_day5","lpcd_date_day6","lpcd_date_day7","consistent_zero_lpcd_for_a_week","below_55_lpcd_count","above_55_lpcd_count","dashboard_url"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Balwadi",2087,1,"1.000000","0.000000","0.000000","0.960000","0.000000","0.000000","0.000000","48.050000","0.010000","0.000000","45.800000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,4,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CBalwadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Bhamni",2572,1,"0.740000","1.510000","0.520000","0.750000","0.710000","0.270000","16.160000","28.930000","58.790000","20.270000","29.230000","27.490000","10.550000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,1,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CBhamni"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Bhopasewadi",2875,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CBhopasewadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Budhyal",1218,1,"2.450000","3.220000","0.840000","0.820000","2.630000","1.750000","135.260000","201.050000","264.490000","68.880000","67.330000","215.540000","143.290000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CBudhyal"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Burangewadi",4570,1,"0.000000","0.000000","0.360000","0.000000","0.340000","0.000000","0.000000","0.000000","0.000000","7.850000","0.000000","7.470000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CBurangewadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Chincholi Gaon",4045,2,"0.080000","0.000000","0.080000","0.000000","0.080000","0.000000","2.870000","2.070000","0.000000","1.940000","0.000000","2.010000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,3,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CChincholi%20Gaon"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Chinke",6814,1,"2.300000","2.670000","2.730000","2.170000","1.770000","1.490000","0.020000","33.800000","39.200000","40.090000","31.890000","26.020000","21.930000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CChinke"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Chopadi",3313,1,"0.000000","0.910000","0.000000","0.000000","0.000000","0.000000","56.250000","0.000000","27.320000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,6,1,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CChopadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Deole",1568,1,"0.000000","0.000000","0.000000","0.410000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","26.140000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,6,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CDeole"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Devkate Wadi",1261,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.070000","0.030000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,5,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CDevkate%20Wadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Dhayati",4586,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CDhayati"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Dongargaon",4021,1,"0.000000","0.090000","0.270000","0.000000","0.000000","0.000000","6.860000","0.000000","2.240000","6.690000","0.000000","0.000000","0.000000","04-Jun","05-Jun","06-Jun","07-Jun","08-Jun","09-Jun","03-Jun","04-Jun","05-Jun","06-Jun","07-Jun","08-Jun","09-Jun",0,4,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CDongargaon"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Gaudwadi",1508,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CGaudwadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Gayghvan",1603,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CGayghvan"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Gherdi",2724,2,"0.530000","0.000000","2.490000","0.490000","1.920000","0.000000","50.120000","19.370000","0.000000","91.530000","17.890000","70.400000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,2,2,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CGherdi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Godasewadi",2730,1,"0.620000","0.910000","0.590000","0.840000","0.610000","0.870000","35.730000","22.540000","33.470000","21.550000","30.780000","22.360000","31.950000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CGodasewadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Hatid",1057,1,"0.250000","0.250000","0.250000","1.360000","0.300000","1.390000","127.760000","23.630000","23.230000","24.090000","128.960000","28.370000","131.080000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CHatid"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Javala",1703,2,"2.330000","2.440000","2.710000","2.550000","2.860000","2.140000","144.240000","136.620000","143.450000","159.390000","149.780000","167.740000","125.810000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CJavala"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Junoni",4895,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CJunoni"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Kamlapur",1541,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,5,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CKamlapur"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Karandewadi",1870,2,"0.870000","0.760000","0.110000","3.180000","1.990000","1.630000","132.500000","46.620000","40.850000","5.850000","170.150000","106.550000","86.990000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,4,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CKarandewadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Khilarwadi",2046,1,"0.480000","0.000000","0.470000","0.020000","0.520000","0.000000","0.000000","23.470000","0.000000","22.810000","0.770000","25.320000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CKhilarwadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Kidabisari",2657,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CKidabisari"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Kolegaon",2922,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CKolegaon"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","LaxmiNagar",3031,1,"2.190000","0.000000","2.240000","0.210000","2.060000","0.000000","14.960000","72.290000","0.000000","73.760000","6.910000","67.920000","0.070000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,1,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CLaxmiNagar"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Lonavire",3490,1,"0.690000","1.560000","0.130000","0.530000","1.570000","0.130000","2.370000","19.720000","44.760000","3.860000","15.260000","44.970000","3.770000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CLonavire"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Mahim",4407,1,"2.510000","3.280000","2.530000","1.410000","2.510000","0.000000","45.450000","56.880000","74.410000","57.450000","31.980000","56.990000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,1,4,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CMahim"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Manjari",3049,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CManjari"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Metakar wadi",1286,2,"0.000000","1.320000","1.750000","0.920000","1.580000","0.790000","0.000000","0.000000","102.840000","136.130000","71.600000","123.080000","61.650000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,2,5,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CMetakar%20wadi"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Nazare",1231,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CNazare"
"Pune","Sangli","Solapur","Solapur","Sangola","20027396","Alegaon shirbhavi 82 Village","Nizampur",3731,1,"0.570000","0.620000","0.550000","0.430000","1.180000","0.660000","13.900000","15.250000","16.500000","14.680000","11.470000","31.520000","17.660000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Pune%5CCircle-Sangli%5CDivision-Solapur%5CSub%20Division-Solapur%5CBlock-Sangola%5CScheme-20027396-Alegaon%20shirbhavi%2082%20Village%5CNizampur"
